"tweet","date","link"
"Sur ce, témoignage enregistré de Miello reprend. Il explique que le téléphone de #Magnotta en France a été activé le 28 mai 2012.","Oct 27, 2014","https://twitter.com/#!/MessierSRC/status/526826073372524545"
"Juge rappelle aux jurés que la crédibilité du témoin Robert ne doit pas être influencée par des propos tenus par Miello #Magnotta","Oct 27, 2014","https://twitter.com/#!/MessierSRC/status/526825778961731584"
"Procès #Magnotta reprend avec suite du témoignage du policier français Julien Miello, enregistré le 26 juin dernier.","Oct 27, 2014","https://twitter.com/#!/MessierSRC/status/526825120988659712"
"Procès #Magnotta a repris avec nouvelles discussions hors jury.","Oct 27, 2014","https://twitter.com/#!/MessierSRC/status/526824199256805377"
"Me Leclair a 2 objections à faire. Juge invite le jury à quitter et prendre la pause du pm en même temps. Discussions hors jury #Magnotta","Oct 27, 2014","https://twitter.com/#!/MessierSRC/status/526812806629584896"
"L'opérateur lié au no de téléphone donné par Robert a dit qu'il était au nom de Kirk Tramell. Adresse était celle du Novotel #Magnotta","Oct 27, 2014","https://twitter.com/#!/MessierSRC/status/526812328193695744"
"Robert nous a donné le no de téléphone utilisé par #Magnotta, dit Miello. Nous a dit l'avoir connu par site de rencontres","Oct 27, 2014","https://twitter.com/#!/MessierSRC/status/526811690458177536"
"Miello explique que #Magnotta utilisait trois cartes bancaires, avait retiré 1500€. Puis, Jean-Christophe Robert a contacté police","Oct 27, 2014","https://twitter.com/#!/MessierSRC/status/526811313264402432"
"Avec cette info, on a retrouvé chauffeur de taxi, qui nous a amené au Novotel, où #Magnotta avait réservé chambre avec son vrai nom -Miello","Oct 27, 2014","https://twitter.com/#!/MessierSRC/status/526810479541620736"
"On a eu images de #Magnotta au départ de Montréal. On a pu vérifier vidéos de Charles-de-Gaulle, explique Miello.","Oct 27, 2014","https://twitter.com/#!/MessierSRC/status/526810182702338048"
"Avec cette info, on a entrepris recherches dans des hôtels dans le secteur de Clichy, mais nos recherches ont été vaines -Miello #Magnotta","Oct 27, 2014","https://twitter.com/#!/MessierSRC/status/526809873254973440"
"12 octobre 2010, Magnotta avait porté plainte pour vol et viol. Il disait vivre dans un hôtel Mercure, place de Clichy -Miello #Magnotta","Oct 27, 2014","https://twitter.com/#!/MessierSRC/status/526809585731252224"
"31 mai 2012, les autorités canadiennes ont demandé notre aide via Interpol, explique Miello. #Magnotta avait pris vol pour Paris.","Oct 27, 2014","https://twitter.com/#!/MessierSRC/status/526809181874294784"
"Miello travaille dans une brigade spécialisée dans les fugitifs. Leclair dit dans la vidéo qu'il s'oppose à son témoignage... #Magnotta","Oct 27, 2014","https://twitter.com/#!/MessierSRC/status/526808873802674176"
"Le témoignage de Miello a été enregistré le 26 juin dernier. Le jury écoute cet enregistrement. #Magnotta","Oct 27, 2014","https://twitter.com/#!/MessierSRC/status/526808426685689857"
"Fin du témoignage de Casey. Pas de contre-interrogatoire. Prochain témoin est policier français, Julien Miello (?) #Magnotta","Oct 27, 2014","https://twitter.com/#!/MessierSRC/status/526808253041496065"
"Casey était resp. de la sécurité à St. Georges. Le 5 juin 2012, il a été prévenu de la réception du colis, il a appelé la police #Magnotta","Oct 27, 2014","https://twitter.com/#!/MessierSRC/status/526807964993458176"
"Fin du témoignage de Jones. Pas de contre-interro. Couronne appelle à la barre Robert Casey (?) consultant en sécurité. #Magnotta","Oct 27, 2014","https://twitter.com/#!/MessierSRC/status/526807542660628481"
"Une infirmière a déballé le colis. Jones décrit «l'horreur» de la découverte d'une partie de corps. Elle a prévenu la sécurité #Magnotta","Oct 27, 2014","https://twitter.com/#!/MessierSRC/status/526807218910691328"
"«J'étais confuse». Colis sentait mauvais, mais ça semblait un cadeau qui m'était destiné, dit Jones. L'a envoyé à l'infirmerie #Magnotta","Oct 27, 2014","https://twitter.com/#!/MessierSRC/status/526806882007412737"
"Jones dit ne pas connaître #Magnotta. Elle décrit la réception du colis, le 5 juin 2012. Colis était à son nom, ce qui était inhabituel","Oct 27, 2014","https://twitter.com/#!/MessierSRC/status/526806474182627328"
"Nouveau témoin est Louise Jones, secrétaire à l'école St. Georges. Elle a reçu un autre des colis envoyés par #Magnotta","Oct 27, 2014","https://twitter.com/#!/MessierSRC/status/526806174994563072"
"Murton dit qu'il a appelé la police. Fin du témoignage. Pas de contre-interrogatoire #Magnotta","Oct 27, 2014","https://twitter.com/#!/MessierSRC/status/526805864498618370"
"Le directeur de l'école False Creek, Bruce Murton, décrit à son tour la réception du colis contenant partie de corps #Magnotta","Oct 27, 2014","https://twitter.com/#!/MessierSRC/status/526805717987389440"
"Fin du témoignage de Chan. Pas de contre-interro. Nouveau témoin est le directeur de l'école False Creek #Magnotta","Oct 27, 2014","https://twitter.com/#!/MessierSRC/status/526805289992204289"
"Chan a demandé de l'aide à une autre personne, qui a découvert la partie de corps. Elles ont prévenu le directeur #Magnotta","Oct 27, 2014","https://twitter.com/#!/MessierSRC/status/526804994423803904"
"Mem Chan explique qu'elle a reçu le colis envoyé à False Creek. Colis sentait mauvais. Elle l'a ouvert. #Magnotta","Oct 27, 2014","https://twitter.com/#!/MessierSRC/status/526804189998219264"
"Fin du témoignage de Chow. Pas de contre-interro. Nouveau témoin est une Mme Chan, qui travaille à l'école False Creek. #Magnotta","Oct 27, 2014","https://twitter.com/#!/MessierSRC/status/526803828432470016"
"Chow a elle-même fait voyage vers Montréal avec deux parties de corps. 2e partie avait été envoyée à l'école St. Georges. #Magnotta","Oct 27, 2014","https://twitter.com/#!/MessierSRC/status/526803567349600256"
"Chow décrit la note manuscrite que contenait le colis, explique que la partie de corps a été envoyée à Montréal, pour l'enquête #Magnotta","Oct 27, 2014","https://twitter.com/#!/MessierSRC/status/526803287656660992"
"Chow décrit contenu du colis. La partie de corps qu'il contenait a été envoyée à la morgue municipale #Magnotta","Oct 27, 2014","https://twitter.com/#!/MessierSRC/status/526802859497910272"
"Le colis était déjà ouvert, dans le bureau du directeur de l'école. Chow a appelé identité judiciaire pour photos #Magnotta","Oct 27, 2014","https://twitter.com/#!/MessierSRC/status/526802454885969921"
"Chow explique que le 5 juin 2012, elle est allée à l'école primaire False Creek pour un colis suspect, contenant partie de corps #Magnotta","Oct 27, 2014","https://twitter.com/#!/MessierSRC/status/526802213600239616"
"Nouveau témoin de la Couronne est Beatrice Chow (?), policière de Vancouver. #Magnotta","Oct 27, 2014","https://twitter.com/#!/MessierSRC/status/526801873526067201"
"Procès #Magnotta reprend. Nous entendrons cet après-midi cinq témoins depuis Vancouver, par vidéoconférence.","Oct 27, 2014","https://twitter.com/#!/MessierSRC/status/526801567736147970"
"Fin du témoignage de Robert. De retour à 14h15 #Magnotta","Oct 27, 2014","https://twitter.com/#!/MessierSRC/status/526771189520560128"
"#Magnotta «n'a pas eu d'attitude agressive» en ma présence, dit Robert. Et rien n'a été volé chez moi.","Oct 27, 2014","https://twitter.com/#!/MessierSRC/status/526770436361957376"
"#Magnotta m'est apparu fébrile à 2 moments, dit Robert. Un peu le soir, mais aussi le lendemain matin, à son départ.","Oct 27, 2014","https://twitter.com/#!/MessierSRC/status/526769951617851392"
"Robert peine à expliquer pourquoi il a invité #Magnotta à venir chez lui. Nous étions des connaissances virtuelles, pas des amis, dit-il","Oct 27, 2014","https://twitter.com/#!/MessierSRC/status/526769462838853632"
"Me Leclair suggère qu'il était prévu que #Magnotta passe la nuit chez Robert. Témoin nie. Dit que c'était «inattendu»","Oct 27, 2014","https://twitter.com/#!/MessierSRC/status/526767812912873473"
"Robert ne se souvient pas s'il a demandé à #Magnotta de se déshabiller. Il admet qu'il vivait en nudiste chez lui.","Oct 27, 2014","https://twitter.com/#!/MessierSRC/status/526766755562409984"
"Avez-vous dit à #Magnotta de se déshabiller et de mettre son ligne dans la chambre à coucher? «Pas dans la chambre à coucher» -Robert","Oct 27, 2014","https://twitter.com/#!/MessierSRC/status/526766519519563776"
"Me Leclair s'intéresse au site PlanetRomeo, à son fonctionnement, aux catégories de recherche qu'il offre, etc. #Magnotta","Oct 27, 2014","https://twitter.com/#!/MessierSRC/status/526764607185383424"
"Fin de l'interrogatoire principal. Robert maintenant contre-interrogé par l'avocat de #Magnotta.","Oct 27, 2014","https://twitter.com/#!/MessierSRC/status/526762163554516992"
"«Sa pratique du français était plus que limitée», dit Robert. Il a écrit pour lui une conjugaison de verbe sur un papier. #Magnotta","Oct 27, 2014","https://twitter.com/#!/MessierSRC/status/526761661253029888"
"Robert ne reconnaît pas #Magnotta sur l'écran qu'il a devant lui lorsqu'il témoigne, le 25 juin 2014","Oct 27, 2014","https://twitter.com/#!/MessierSRC/status/526761273502236672"
"Robert dit avoir réalisé par la suite, le 3 juin, que compte de #Magnotta sur PlanetRomeo avait été fermé.","Oct 27, 2014","https://twitter.com/#!/MessierSRC/status/526760627088666624"
"Robert a précisé que #Magnotta a dormi chez lui dans des dépositions subséquentes à la police.","Oct 27, 2014","https://twitter.com/#!/MessierSRC/status/526760098224668672"
"Robert dit avoir tu cette information devant police par «crainte» que tout cela ne se retrouve sur la place publique #Magnotta","Oct 27, 2014","https://twitter.com/#!/MessierSRC/status/526759888773718016"
"Robert admet ne pas avoir dit aux policiers français que #Magnotta avait passé la nuit chez lui au départ","Oct 27, 2014","https://twitter.com/#!/MessierSRC/status/526759667834585088"
"La fiche disait pourquoi #Magnotta était recherché, dit Robert. Soupçonné de meurtre, précise-t-il.","Oct 27, 2014","https://twitter.com/#!/MessierSRC/status/526759300753289216"
"Robert dit qu'il avait reconnu #Magnotta sur une photo, sur le site du Figaro. Une fiche d'Interpol en fait.","Oct 27, 2014","https://twitter.com/#!/MessierSRC/status/526759039628500993"
"Robert a finalement prévenu la police, au commissariat de Clichy, vers 20 h, le 1er juin. Il avait appris pour #Magnotta vers midi.","Oct 27, 2014","https://twitter.com/#!/MessierSRC/status/526758827077935105"
"J'avais deux infos à son sujet, dit Robert : l'hôtel où il logeait et le no de téléphone qu'il avait utilisé pour me contacter #Magnotta","Oct 27, 2014","https://twitter.com/#!/MessierSRC/status/526758472952860672"
"Le vendredi 1er juin 2012, Robert a appris que #Magnotta était recherché. Il a un peu paniqué, admet-il.","Oct 27, 2014","https://twitter.com/#!/MessierSRC/status/526758194857918464"
"Robert et #Magnotta ne se sont pas reparlés. Robert ne l'a pas recontacté, et il ne croit pas que #Magnotta a essayé non plus.","Oct 27, 2014","https://twitter.com/#!/MessierSRC/status/526758009893318656"
"Le matin du 29 mai, #Magnotta est parti de façon «un peu précipitée». Il disait avoir des rendez-vous, dit Robert.","Oct 27, 2014","https://twitter.com/#!/MessierSRC/status/526757791172943872"
"#Magnotta disait qu'il faisait de l'aide à domicile, qu'il avait un contact en France qui pouvait l'aider à se placer, dit Robert.","Oct 27, 2014","https://twitter.com/#!/MessierSRC/status/526757568178577408"
"Robert dit finalement que #Magnotta lui est paru fébrile ce soir-là.","Oct 27, 2014","https://twitter.com/#!/MessierSRC/status/526757354541711361"
"J'ai dormi dans mon lit, #Magnotta a dormi sur le canapé, dit Robert. Ça n'était pas prévu, mais il était fatigué, explique-t-il","Oct 27, 2014","https://twitter.com/#!/MessierSRC/status/526757131794788352"
"Des contacts physiques entre vous deux? Une poignée de main, la bise à la fin, pas de relations sexuelles selon Robert #Magnotta","Oct 27, 2014","https://twitter.com/#!/MessierSRC/status/526756667455967233"
"Des comportements qui vous ont étonné? Non, dit Robert. Il commençait à fatiguer, prob en raison de l'alcool/décalage horaire #Magnotta","Oct 27, 2014","https://twitter.com/#!/MessierSRC/status/526756461482086400"
"#Magnotta était cultivé, dit Robert. Il connaissait la politique européenne. Et il soignait son apparence.","Oct 27, 2014","https://twitter.com/#!/MessierSRC/status/526756099526246400"
"#Magnotta était «courtois», m'a complimenté pour mon appart, m'a proposé d'enlever ses chaussures, etc., dit Robert.","Oct 27, 2014","https://twitter.com/#!/MessierSRC/status/526755916054822913"
"Robert dit que #Magnotta ne lui a pas dit pquoi il était arrivé + tôt que 4 juin, date qu'il avait annoncée. Ne lui a pas demandé non plus","Oct 27, 2014","https://twitter.com/#!/MessierSRC/status/526755641474695169"
"On a parlé à bâtons rompus de ces villes, ou j'avais habité, et lui aussi, selon ce qu'il disait, dit Robert. #Magnotta","Oct 27, 2014","https://twitter.com/#!/MessierSRC/status/526755335571505152"
"«On avait des points de connaissance commun», dit Robert. Washington, Los Angeles, Montréal, Toronto. #Magnotta","Oct 27, 2014","https://twitter.com/#!/MessierSRC/status/526755131531223040"
"Le 28 mai 2012, probablement, on s'est rencontré chez moi, dans Clichy, dit Robert. #Magnotta est resté de 20h30 jusqu'au lendemain matin...","Oct 27, 2014","https://twitter.com/#!/MessierSRC/status/526754858427514883"
"#Magnotta m'avait écrit par SMS «C'est Luke. Je suis arrivé à Paris. Est-ce qu'on peut se voir?» On s'est vu rapidement, dit Robert.","Oct 27, 2014","https://twitter.com/#!/MessierSRC/status/526754254976217090"
"«Il a pris contact avec moi une fois arrivé en France», dit Robert. Il voulait me voir. Il était plus tôt que prévu. #Magnotta","Oct 27, 2014","https://twitter.com/#!/MessierSRC/status/526753692964638720"
"Robert ne peut dire quand a eu lieu cette conversation téléphonique avec #Magnotta. 3e semaine de mai, fin mai...","Oct 27, 2014","https://twitter.com/#!/MessierSRC/status/526752848982577153"
"Finalement, selon déclaration initiale de Robert, #Magnotta utilisait pseudo Canadian22 sur site Planète Roméo.","Oct 27, 2014","https://twitter.com/#!/MessierSRC/status/526752411155980289"
"Robert et #Magnotta se sont parlés au téléphone à un moment, brièvement. Il disait s'appeler Luke, dit Robert.","Oct 27, 2014","https://twitter.com/#!/MessierSRC/status/526751934481727489"
"#Magnotta m'avait dit qu'il pensait s'installer en France, explique Robert. C'était imminent, dit-il. Avait entrepris des démarches.","Oct 27, 2014","https://twitter.com/#!/MessierSRC/status/526751666025299969"
"Robert ne se souvient pas du pseudo de #Magnotta, ne peut dire qui a initié le contact. Ils ont eu 5-7 sessions d'échange, dit-il","Oct 27, 2014","https://twitter.com/#!/MessierSRC/status/526751319152144384"
"Robert était inscrit sur site Planète Romeo sous pseudo couledoux.  Il y avait un profil minimal, ne donnait pas trop de détails #Magnotta","Oct 27, 2014","https://twitter.com/#!/MessierSRC/status/526750948287598592"
"Robert habitait à Clichy, en banlieue de Paris, en juin 2012. Il explique ses liens avec #Magnotta. L'a rencontré via site de rencontres.","Oct 27, 2014","https://twitter.com/#!/MessierSRC/status/526750532145537025"
"Le témoignage de Robert a été enregistré le 25 juin 2014. Il dure une heure, dit le procureur de la Couronne, Louis Bouthillier. #Magnotta","Oct 27, 2014","https://twitter.com/#!/MessierSRC/status/526749396126679040"
"Procès #Magnotta reprend. Fin du contre-interrogatoire de Desjardins. Nouveau témoin: Jean-Christophe Robert","Oct 27, 2014","https://twitter.com/#!/MessierSRC/status/526749040781037569"
"Pause matinale au procès #Magnotta.","Oct 27, 2014","https://twitter.com/#!/MessierSRC/status/526742513177337856"
"La largeur de la marque et les fines lignes correspondent à un «outil de type scie» précise Desjardins à l'avocat de #Magnotta","Oct 27, 2014","https://twitter.com/#!/MessierSRC/status/526741677252546561"
"Me Leclair présente photo d'une vertèbre reçue par Desjardins, lui demande d'indiquer où est la marque de scie. #Magnotta","Oct 27, 2014","https://twitter.com/#!/MessierSRC/status/526741468321677312"
"Desjardins dit qu'il du serrer une vis lorsqu'il a reçu la scie pour la faire fonctionner. Elle ne sciait pas au départ Magnotta","Oct 27, 2014","https://twitter.com/#!/MessierSRC/status/526740421033357312"
"Me Leclair exhibe scie oscillante retrouvée dans les ordures de #Magnotta par le SPVM le 29 mai 2012.","Oct 27, 2014","https://twitter.com/#!/MessierSRC/status/526740135015350272"
"Dans sa cage de verre, #Magnotta a les yeux clos. A les écouteurs qui permettent d'écouter traduction, Desjardins témoignant en français.","Oct 27, 2014","https://twitter.com/#!/MessierSRC/status/526739738062245888"
"Fin de l'interrogatoire principal de Desjardins, maintenant contre-interrogé par l'avocat de #Magnotta, Luc Leclair.","Oct 27, 2014","https://twitter.com/#!/MessierSRC/status/526739378186776577"
"Qu'en est-il du marteau? Une marque constatée sur photo du crâne aurait pu correspondre, mais pas de certitude non plus #Magnotta","Oct 27, 2014","https://twitter.com/#!/MessierSRC/status/526739245986496512"
"Aucun lien entre marques et ciseaux. La scie retrouvée pourrait avoir été utilisée sur vertèbre, mais sans certitude non plus #Magnotta","Oct 27, 2014","https://twitter.com/#!/MessierSRC/status/526739000972029952"
"Desjardins n'a trouvé aucune trace de tournevis sur les os. Les couteaux pourraient avoir été utilisés, mais sans certitude #Magnotta","Oct 27, 2014","https://twitter.com/#!/MessierSRC/status/526738754913189888"
"Les blessures superficielles faites par couteau/exacto ne peuvent être liés à un outil précis, dit Desjardins. #Magnotta","Oct 27, 2014","https://twitter.com/#!/MessierSRC/status/526738580648255488"
"Des traces de scie ont ėté constatées sur une vertèbre, précise Desjardins. #Magnotta","Oct 27, 2014","https://twitter.com/#!/MessierSRC/status/526738309805252608"
"Desjardins dit que deux types de marques étaient sur les os: l'une de couteau ou exacto, l'autre fait par un « outil de type scie» #Magnotta","Oct 27, 2014","https://twitter.com/#!/MessierSRC/status/526737876848230401"
"Desjardins explique avoir reçu 12 os et 6 outils dans le dossier #Magnotta. A étudié marques d'outils sur les os au microscope.","Oct 27, 2014","https://twitter.com/#!/MessierSRC/status/526736684403408897"
"Desjardins a reçu os et outils pour analyse dans ce dossier le 8 septembre 2014. A rédigé rapport de 4 pages, déposé en preuve #Magnotta","Oct 27, 2014","https://twitter.com/#!/MessierSRC/status/526736095380520960"
"Le juge Cournoyer autorise Gilbert Desjardins à témoigner à titre de spécialiste en «marques et empreintes» #Magnotta","Oct 27, 2014","https://twitter.com/#!/MessierSRC/status/526735693209677824"
"Desjardins dit qu'il connaît l'auteure et anthropologue judiciaire Kathy Reichs, qui a travaillé au même laboratoire que lui #Magnotta","Oct 27, 2014","https://twitter.com/#!/MessierSRC/status/526734750724415489"
"«Je ne suis pas un spécialiste des os, je suis un spécialiste des marques d'outils», explique Desjardins. #Magnotta","Oct 27, 2014","https://twitter.com/#!/MessierSRC/status/526734524827570176"
"Couronne veut que Desjardins soit déclaré témoin expert. La défense lui pose qq questions avant que l'affaire ne soit entendue. #Magnotta","Oct 27, 2014","https://twitter.com/#!/MessierSRC/status/526734036686077952"
"Desjardins explique avoir reçu des os du pathologiste Dazé, ainsi que des outils, pour expertise. #Magnotta","Oct 27, 2014","https://twitter.com/#!/MessierSRC/status/526733820511678464"
"Desjardins explique que la balistique s'attarde à 3 éléments : armes à feu, marques d'outils et empreintes de pas #Magnotta","Oct 27, 2014","https://twitter.com/#!/MessierSRC/status/526733618547552256"
"Nouveau témoin de la Couronne est Gilbert Desjardins, spécialiste en balistique. #Magnotta","Oct 27, 2014","https://twitter.com/#!/MessierSRC/status/526733119303712768"
"Fin du témoignage éclair de Bordelais. Pas de contre-interrogatoire. #Magnotta","Oct 27, 2014","https://twitter.com/#!/MessierSRC/status/526732848863387648"
"Sylvie Bordelais dit qu'elle ne reconnaît pas écriture de sa mère sur ses colis. Sa mère ne connaît pas #Magnotta, dit-elle.","Oct 27, 2014","https://twitter.com/#!/MessierSRC/status/526732674900443137"
"Mme Bordelais est avocate. C'est la fille de Renée Bordelais, dont nom et adresse ont été utilisés par #Magnotta sur colis au PLC et au PCC","Oct 27, 2014","https://twitter.com/#!/MessierSRC/status/526732457715179520"
"Procès #Magnotta reprend. La Couronne appelle à la barre Sylvie Bordelais.","Oct 27, 2014","https://twitter.com/#!/MessierSRC/status/526732025555058688"
"Fin du témoignage de Lethon. Fin de la journée au procès #Magnotta. De retour lundi, à 9h30.","Oct 24, 2014","https://twitter.com/#!/MessierSRC/status/525687260269006848"
"Lethon a parlé à la police le 4 juin. A reconnu #Magnotta photo et bandes vidéo de l'embarquement du 31 mai 2012","Oct 24, 2014","https://twitter.com/#!/MessierSRC/status/525685339089022976"
"#Magnotta a dit qu'il avait moins de 26 ans, a eu billet tarif réduit pour Berlin. Lethon n'a pas vérifié date de naissance dans passeport.","Oct 24, 2014","https://twitter.com/#!/MessierSRC/status/525683768091484160"
"Plusieurs jours après, Lethon a entendu parler de l'affaire dans la presse. N'a pas fait de lien avec Kirk Trammel (#Magnotta)","Oct 24, 2014","https://twitter.com/#!/MessierSRC/status/525683496329965568"
"Lethon dit qu'il a émis billet au nom de Kirk Trammel. S'en souvient parce que prénom peu commun #Magnotta","Oct 24, 2014","https://twitter.com/#!/MessierSRC/status/525683019605377024"
"#Magnotta a payé son billet en argent comptant. 70 ou 80 €. Il a présenté un passeport couleur bordeau, dit Lethon.","Oct 24, 2014","https://twitter.com/#!/MessierSRC/status/525682817427324928"
"Lethon dit que #Magnotta avait apparence «androgyne». S'est souvenu de lui quand on lui a montré des photos.","Oct 24, 2014","https://twitter.com/#!/MessierSRC/status/525682425511559171"
"Lethon a vendu billet aller simple vers Berlin à #Magnotta le 31 mai 2012, vers 14h-15h. Départ le jour même.","Oct 24, 2014","https://twitter.com/#!/MessierSRC/status/525682050662424576"
"Fin de ce témoignage. Nouveau témoin français est Jean-Philippe Lethon. A témoigné le 25 juin dernier. #Magnotta","Oct 24, 2014","https://twitter.com/#!/MessierSRC/status/525681476231516160"
"#Magnotta a refusé de manger pendant le vol. À l'atterrissage, il était au fond de l'avion. Hôtesse lui a dit qu'il ne se sentait pas bien.","Oct 24, 2014","https://twitter.com/#!/MessierSRC/status/525679958333857792"
"#Magnotta a aussi dormi pendant le vol. Sinon, il regardait vers le hublot, ajoute témoin. Je voyais peu son visage.","Oct 24, 2014","https://twitter.com/#!/MessierSRC/status/525679383810691072"
"Témoin n'a pas de souvenir que #Magnotta portait lunettes de soleil dans avion, un détail qui intéresse toujours Me Leclair.","Oct 24, 2014","https://twitter.com/#!/MessierSRC/status/525678733349646337"
"«Il semblait quelqu'un de bizarre» #Magnotta renchérit le témoin en contre-interrogatoire.","Oct 24, 2014","https://twitter.com/#!/MessierSRC/status/525678382194126849"
"Témoin dit avoir appelé Interpol après avoir eu certitude que #Magnotta avait été assis à côté de lui dans l'avion.","Oct 24, 2014","https://twitter.com/#!/MessierSRC/status/525678160734855169"
"«J'ai du mal à le reconnaître. Il a grossi. Il était très maigre» dit témoin (en date du 23 juin dernier) #Magnotta","Oct 24, 2014","https://twitter.com/#!/MessierSRC/status/525676627733516288"
"Témoin dit ne pas avoir reconnu #Magnotta du premier coup. Il l'a reconnu après avoir cherché photos de lui seulement","Oct 24, 2014","https://twitter.com/#!/MessierSRC/status/525676387613810689"
"À l'atterrissage, il est parti assez rapidement, je ne l'ai pas revu, ajoute témoin. Il l'a reconnu qq jours plus tard, aux infos #Magnotta","Oct 24, 2014","https://twitter.com/#!/MessierSRC/status/525676190921940992"
"#Magnotta ne semblait pas ouvert à la conversation, n'a pas dit bonjour. «J'avais pas envie de lui parler», dit le témoin.","Oct 24, 2014","https://twitter.com/#!/MessierSRC/status/525676005793730560"
"Témoin dit avoir dormi beaucoup pendant le vol. N'a pas vraiment parlé avec lui. Il ne parlait pas anglais. #Magnotta","Oct 24, 2014","https://twitter.com/#!/MessierSRC/status/525675781314592770"
"«Je le trouvais étrange, physiquement, sa façon d'être, les cheveux qui lui cachaient le visage»' dit-il au sujet de #Magnotta","Oct 24, 2014","https://twitter.com/#!/MessierSRC/status/525675419539087360"
"Nouveau témoin a fait voyage à Montréal en mai 2012. Il était assis à côté de #Magnotta dans le vol d'Air Transat vers Paris.","Oct 24, 2014","https://twitter.com/#!/MessierSRC/status/525675163371986945"
"Fin du témoignage de ce second témoin. On passe à un 3e témoin français, qui ne peut être identifié lui non plus #Magnotta","Oct 24, 2014","https://twitter.com/#!/MessierSRC/status/525673928195588096"
"#Magnotta «agissait normalement» dit le témoin, qui ajoute qu'il avait la «peau brillante»...","Oct 24, 2014","https://twitter.com/#!/MessierSRC/status/525673600976961536"
"Leclair suggère que #Magnotta s'est identifié avec une carte de l'Univ. de Toronto, retrouvée dans sa chambre. Témoin n'a pas de souvenir.","Oct 24, 2014","https://twitter.com/#!/MessierSRC/status/525672696844406785"
"Témoin reconnaît #Magnotta, mais «il a changé». «Il a grossi, il n'a pas de cheveux»' dit-il en le regardant sur l'écran (en juin dernier)","Oct 24, 2014","https://twitter.com/#!/MessierSRC/status/525672383655706625"
"Témoin était présent quand police française a perquisitionnė chambre d'hôtel. Police croyait que #Magnotta y était encore, dit-il.","Oct 24, 2014","https://twitter.com/#!/MessierSRC/status/525671815193305089"
"Témoin a peu à dire sur allées et venues de #Magnotta. Il est parti en laissant sa valise. N'a rien dit à la réception","Oct 24, 2014","https://twitter.com/#!/MessierSRC/status/525671384924815360"
"#Magnotta s'est enregistré à l'hôtel sous le nom de Kirk Trammel, dit témoin. Il croit que c'était le nom inscrit sur son passeport.","Oct 24, 2014","https://twitter.com/#!/MessierSRC/status/525670922112741376"
"#Magnotta a payé 450 euros pour 9 jours, dit le témoin. En fait, il quittera Paris le 31 mai pour aller à Berlin.","Oct 24, 2014","https://twitter.com/#!/MessierSRC/status/525670363062337536"
"Témoin a fait déposition le 2 juin 2012. Procès-verbal fait le même jour. Il dit avoir vu #Magnotta 1ère fois le 27 mai 2012, à son hôtel","Oct 24, 2014","https://twitter.com/#!/MessierSRC/status/525670099131584512"
"Témoin raconte que la police est venue à l'hôtel, en son absence. Il a fait le rapprochement, les a rappelés #Magnotta","Oct 24, 2014","https://twitter.com/#!/MessierSRC/status/525669499891351553"
"Témoin dit avoir entendu parler de #Magnotta une première fois par les médias. Il était au resto de l'hôtel.","Oct 24, 2014","https://twitter.com/#!/MessierSRC/status/525669096562905089"
"Nouveau témoin, dont le nom ne peut être publié non plus. Il travaillait à l'hôtel Summan, où a séjourné #Magnotta fin mai 2012","Oct 24, 2014","https://twitter.com/#!/MessierSRC/status/525668836134354945"
"Juge explique au jury que le témoin pouvait voir #Magnotta sur un écran en témoignant. Fin de ce témoignage.","Oct 24, 2014","https://twitter.com/#!/MessierSRC/status/525667834941423617"
"Le témoignage a été enregistré en juin dernier. Témoin dit que #Magnotta a beaucoup engraissé en deux ans.","Oct 24, 2014","https://twitter.com/#!/MessierSRC/status/525667564236840960"
"«Il était sympathique. Il n'avait rien de suspect» dit le témoin au sujet de #Magnotta. Il se souvient avoir reçu un pourboire de 5 €.","Oct 24, 2014","https://twitter.com/#!/MessierSRC/status/525667161235537920"
"Le nom du témoin en question est protégé par une ordonnance non- publication. #Magnotta","Oct 24, 2014","https://twitter.com/#!/MessierSRC/status/525666854896160768"
"Prochain témoin est un chauffeur de taxi français. Il a transporté #Magnotta depuis l'aéroport Charles-de-Gaulle le 27 mai 2012","Oct 24, 2014","https://twitter.com/#!/MessierSRC/status/525666646401490944"
"Juge Cournoyer prévient jury qu'il va entendre des témoignages enregistrés à Paris et Berlin. #Magnotta","Oct 24, 2014","https://twitter.com/#!/MessierSRC/status/525666277088849920"
"Procès #Magnotta reprend.","Oct 24, 2014","https://twitter.com/#!/MessierSRC/status/525665832496795649"
"Fin du contre- interrogatoire de Frank Massa. Pause 20 minutes. Au retour,  des témoignages enregistrés à Berlin et Paris. #Magnotta","Oct 24, 2014","https://twitter.com/#!/MessierSRC/status/525657239546503168"
"L'ordi de Berlin était enregistré au nom de Catherine. Me Leclair dit que c'est le nom du person. principal dans Basic Instinct #Magnotta","Oct 24, 2014","https://twitter.com/#!/MessierSRC/status/525652374992715776"
"Interrogatoire de Frank Massa par la Couronne est terminé. Le policier est maintenant contre-interrogé par l'avocat de #Magnotta","Oct 24, 2014","https://twitter.com/#!/MessierSRC/status/525649582437707776"
"Courte pause au procès #Magnotta, le temps que la Couronne revise ses notes avant de conclure son interrogatoire de Massa.","Oct 24, 2014","https://twitter.com/#!/MessierSRC/status/525647036792975360"
